obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-26.4695012,-196.7704983,184.72688,302.6023545,13.35027,-69.93313496,-168.9715044,-0.70312,210
-26.46950857,-198.9943969,184.56688,305.6153442,13.75797,-69.93312523,-167.8595551,-0.70312,211
-26.46951225,-200.1063461,184.41688,306.572393,10.41288,-69.93312523,-167.8595551,-0.70312,212
-27.33879777,-202.3302417,184.06688,308.9822218,7.6394,-69.93312523,-167.8595551,-0.70312,213
-27.33880538,-204.5541403,183.66688,310.7442869,11.72873,-69.93312523,-167.8595551,-0.70312,214
-27.33880919,-205.6660895,183.52688,311.59184,12.9886,-69.93312523,-167.8595551,-0.70312,215
-27.3388168,-207.8899881,184.05688,313.2223818,7.4361,-69.93312523,-167.8595551,-0.70312,216
-27.33882441,-210.1138866,184.51688,314.7701543,6.80818,-69.93312523,-167.8595551,-0.70312,217
-27.33882822,-211.2258359,186.15312,315.514267,12.38022,-69.93312523,-167.8595551,0.70312,218
-27.33883583,-213.4497344,184.56688,316.9454906,10.47478,-69.93312523,-167.8595551,-0.70312,219
-28.20811912,-214.5616806,184.41688,318.2212215,9.44794,-69.93312523,-167.8595551,-0.70312,220
-28.20812697,-216.7855792,184.00688,319.5415873,13.25683,-69.93312523,-167.8595551,-0.70312,221
-28.20813483,-219.0094777,183.61688,320.7942658,8.40399,-69.93312523,-167.8595551,-0.70312,222
-28.20813875,-220.121427,183.39688,321.3964679,9.33788,-69.93312523,-167.8595551,-0.70312,223
-28.20814661,-222.3453255,187.33688,322.5549962,10.74477,-69.93312523,-167.8595551,-0.70312,224
-29.07743503,-224.5692209,167.58438,323.6896203,7.94179,-69.93313496,-168.9715044,-26.01562,225
-29.07743908,-225.6811702,246.54625,324.2293955,7.94177,-69.93313496,-168.9715044,46.40625,226
-29.94672811,-227.9050655,206.63312,325.842855,6.59171,-69.93313496,-168.9715044,0.70312,227
-29.94673228,-229.0170148,168.8925,326.3387064,15.19186,-69.93313496,-168.9715044,-42.1875,228
-30.81601762,-230.1289607,253.92562,327.3962172,10.93206,-69.93313496,-168.9715044,37.26562,229
-31.6853032,-231.2409066,272.145,328.440174,17.06353,-69.93313496,-168.9715044,50.625,230
-31.68530762,-232.3528559,276.915,329.3296314,17.06348,-69.93312523,-167.8595551,50.625,231
-32.55459357,-233.4648016,310.95625,330.3274417,29.10187,-69.93312523,-167.8595551,80.15625,232
-32.55459357,-233.4648016,306.24875,330.3274417,25.63094,-69.93312523,-167.8595551,71.71875,233
-33.42387975,-234.5767473,292.92375,331.3111932,14.71264,-69.93312523,-167.8595551,54.84375,234
-34.29316141,-234.5767436,321.57625,331.8888301,21.26387,-69.93312523,-167.8595551,80.15625,235
-34.29316619,-235.6886929,330.12125,332.2806133,26.24284,-69.93312523,-167.8595551,85.78125,236
-35.16244797,-235.6886891,323.64062,332.8590639,25.43779,-69.93312523,-167.8595551,76.64062,237
-36.03172974,-235.6886852,248.21688,333.4435643,9.22267,-69.93312523,-167.8595551,-0.70312,238
-36.03172974,-235.6886852,251.03312,333.4435643,24.38346,-69.93312523,-167.8595551,0.70312,239
-36.90101666,-236.8006305,251.31688,334.3989814,7.01197,-69.93312523,-167.8595551,-0.70312,240
-36.90101666,-236.8006305,254.42312,334.3989814,6.29866,-69.93312523,-167.8595551,0.70312,241
-37.77029856,-236.8006265,254.45688,334.989415,8.82281,-69.93312523,-167.8595551,-0.70312,242
-37.77029856,-236.8006265,255.80688,334.989415,8.07204,-69.93312523,-167.8595551,-0.70312,243
-38.63958046,-236.8006223,325.78312,335.5855807,28.63655,-69.93312523,-167.8595551,68.20312,244
-38.63958046,-236.8006223,326.09,335.5855807,19.75493,-69.93312523,-167.8595551,67.5,245
-38.63958046,-236.8006223,310.155,335.2330515,31.0636,-69.93313496,-168.9715044,50.625,246
-39.50886236,-236.8006181,311.045,335.841412,29.11007,-69.93313496,-168.9715044,50.625,247
-39.50886236,-236.8006181,318.93625,335.841412,26.91662,-69.93313496,-168.9715044,57.65625,248
-39.50886786,-237.9125673,261.39688,336.1874284,10.03254,-69.93313496,-168.9715044,-0.70312,249
-40.37816675,-241.2484108,262.08688,337.7594013,9.52286,-69.93313496,-168.9715044,-0.70312,250
-40.37816675,-241.2484108,333.00938,337.7594013,32.38021,-69.93313496,-168.9715044,69.60938,251
-40.37816675,-241.2484108,263.30688,337.7594013,8.61619,-69.93313496,-168.9715044,-0.70312,252
-41.24744913,-241.2484063,263.84688,338.3522566,7.53779,-69.93313496,-168.9715044,-0.70312,253
-41.24744913,-241.2484063,331.15375,338.3522566,25.88688,-69.93313496,-168.9715044,66.09375,254
-41.24745487,-242.3603556,264.87688,338.9410666,7.49863,-69.93312523,-167.8595551,-0.70312,255
-42.11673738,-242.3603511,265.35688,339.5255434,9.18595,-69.93312523,-167.8595551,-0.70312,256
-42.11673738,-242.3603511,332.58375,339.5255434,30.51299,-69.93312523,-167.8595551,66.09375,257
-42.11673738,-242.3603511,317.575,339.5255434,34.65455,-69.93312523,-167.8595551,50.625,258
-42.98601988,-242.3603464,313.72625,340.1145065,35.94276,-69.93312523,-167.8595551,46.40625,259
-42.98601988,-242.3603464,266.97688,340.1145065,8.95305,-69.93312523,-167.8595551,-0.70312,260
-42.98601988,-242.3603464,265.91062,340.1145065,9.34459,-69.93312523,-167.8595551,-2.10938,261
-42.98601988,-242.3603464,267.59688,340.1145065,7.38594,-69.93312523,-167.8595551,-0.70312,262
-43.85530239,-242.3603417,266.49062,340.4376213,7.88566,-69.93313496,-168.9715044,-2.10938,263
-43.85530239,-242.3603417,268.23688,340.4376213,6.33287,-69.93313496,-168.9715044,-0.70312,264
-43.85530239,-242.3603417,268.57688,340.4376213,6.33276,-69.93313496,-168.9715044,-0.70312,265
-43.85530239,-242.3603417,268.88688,340.4376213,6.33276,-69.93313496,-168.9715044,-0.70312,266
-44.72458489,-242.3603369,269.21688,341.0424304,6.81031,-69.93313496,-168.9715044,-0.70312,267
-44.72458489,-242.3603369,269.51688,341.0424304,12.14731,-69.93313496,-168.9715044,-0.70312,268
-44.72458489,-242.3603369,269.82688,341.0424304,11.98645,-69.93313496,-168.9715044,-0.70312,269
